GameID,class,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
10016,8,NULL,NULL,NULL,274.3404,0.023131,0.000739,8,0.000622,0.003552,0.005355,19.1568,36.3098,5.2811,28,0.000739,6,0,0
1545,6,16,20,450,187.2972,0.001651,0.000265,2,0.000085,0.000286,0.004212,25.7834,43.2161,7.6005,20,0.002847,8,0.000317,0.000444
5475,6,17,6,1000,165.6588,0.007633,0.000391,5,0.000169,0.000795,0.004259,25.816,37.6391,5.5291,26,0.000964,7,0,0.000247
5143,5,23,24,500,91.9722,0.004265,0.000385,6,0,0.000239,0.002611,43.392,75.3944,5.2311,25,0.000655,9,0.000094,0.000187
5059,2,19,28,730,73.6314,0.000798,0.000158,4,0,0.000024,0.002614,72.5697,82.719,5.4592,26,0.00064,6,0.000118,0.000513
6481,3,25,6,250,105.7092,0.001439,0.000311,5,0.000096,0.000845,0.002959,42.8141,64.9524,6.1729,32,0.001023,9,0.000133,0.000319
7231,4,27,6,200,62.6874,0.000784,0.000192,5,0,0.000178,0.003787,34.4314,64.8594,2.957,19,0.000858,7,0,0
1582,2,24,6,235,90.0018,0.005675,0.000614,5,0,0.000146,0.00411,67.0143,59.331,2.79,29,0.000775,6,0,0
418,6,16,4,300,157.9686,0.006377,0.000551,8,0.000216,0.001148,0.005504,29.2745,41.8308,4.1681,41,0.001187,11,0.000354,0.001128
3740,2,26,6,40,64.0362,0.000485,0.000169,4,0.000079,0.000429,0.001896,34.5389,94.0714,6.4643,21,0.000948,9,0.000011,0.000045
5111,6,19,10,600,151.3002,0.005509,0.000432,5,0.000095,0.000837,0.004375,20.8173,51.9506,5.392,22,0.001634,6,0,0
590,1,19,16,730,60.4956,0.000831,0.000082,2,0,0.000615,0.002195,103.9624,93.3271,5.2103,36,0.001292,7,0.000318,0.000462
2974,2,16,24,900,82.5966,0.002204,0.000414,1,0.000031,0.000435,0.00269,56.6486,75.9385,5.1231,24,0.000569,6,0,0.000031
6720,5,18,28,300,116.7366,0.004365,0.000697,6,0.000245,0.000196,0.004634,34.6561,49.657,3.8496,21,0.000807,6,0.000086,0.000024
3183,6,24,10,670,99.3462,0.003257,0.000123,5,0.000035,0.000088,0.003065,30.7816,61.7829,5.0057,16,0.001173,5,0,0
3720,2,18,14,230,64.9608,0,0,0,0,0.00011,0.002624,32.7797,68.437,4.7479,14,0.000639,4,0,0
366,5,23,12,500,136.5768,0.002483,0.000179,2,0,0.000051,0.002304,34.7416,61.2889,10.0333,17,0.000589,4,0,0.000077
6334,4,23,12,300,78.2796,0.001835,0.00036,5,0.000049,0.000082,0.002933,50.4494,78.3017,4.6927,13,0.001458,6,0,0.000016
8433,3,21,16,400,92.8056,0.000863,0.000198,0,0,0.000127,0.003566,37.3705,53.3492,4.6627,13,0.001146,8,0,0
7028,6,19,10,800,200.268,0.011719,0.000521,5,0.000054,0.000162,0.0035,19.3643,48.3946,8.1915,25,0.000982,10,0.000487,0.000663
8414,4,22,20,1000,102.9456,0.001382,0.000316,3,0.000395,0.000197,0.002626,24.9394,64.3308,6.9023,11,0.000513,4,0,0
8737,3,21,30,450,102.7818,0.000896,0.000157,0,0.000148,0.000388,0.003095,49.6287,73.1224,5.9284,24,0.000702,4,0,0
10015,8,NULL,NULL,NULL,274.2552,0.018121,0.001264,8,0.000053,0.000975,0.007111,10.6419,24.3556,4.387,28,0.001106,6,0,0
5955,5,22,12,100,99.5784,0.001723,0.000316,5,0.000105,0.000342,0.00388,51.619,56.5831,4.4136,26,0.001815,8,0.000263,0.000592
2465,4,18,28,500,95.0922,0.001643,0.000203,5,0.000223,0.000264,0.002516,31.9675,64.5806,6.4355,13,0.000629,5,0,0
8384,4,20,4,200,50.9112,0.000495,0.000059,2,0.000012,0.000295,0.002215,60.2139,96,4.2979,18,0.000837,4,0,0.000012
9014,2,25,8,420,51.2376,0,0,0,0,0.000461,0.002643,80.6734,78.4966,3.7416,31,0.001127,7,0.000044,0.000346
9124,5,18,16,950,372.6426,0.042258,0.000469,6,0.000008,0.000074,0.004159,33.2198,48.9565,6.6067,19,0.000732,5,0.00009,0.000115
8063,3,30,8,420,55.0902,0.001247,0.000266,8,0,0.000089,0.002777,52.0698,90.8174,3.3275,18,0.000378,11,0,0
6046,6,21,14,360,160.0704,0.010238,0.000308,6,0.000119,0.00007,0.003912,29.5369,51.1371,5.2234,18,0.000963,7,0,0
1865,5,25,10,730,125.532,0.001183,0.000478,5,0.000011,0.000228,0.003344,31.1263,52.0952,6.6633,16,0.000284,7,0,0.000182
10001,8,NULL,NULL,NULL,189.7404,0.004582,0.000655,4,0.000073,0.000618,0.006291,23.513,32.5665,4.4451,25,0.002218,6,0,0
8532,3,17,28,850,125.8236,0.006348,0.000661,2,0,0.000149,0.003373,41.8719,59.1373,5.2941,16,0.001124,8,0,0.000198
2772,6,20,12,600,213.3366,0.008962,0.000487,5,0.000042,0.000699,0.005318,24.624,33.5777,5.6215,24,0.004025,6,0,0
9021,1,28,2,30,98.7384,0.00292,0.000294,1,0.000158,0.00034,0.001426,72.5806,115.746,11.0159,17,0.00206,5,0,0
10068,8,NULL,NULL,NULL,288.9198,0.029322,0.001569,6,0.000118,0.000219,0.005213,23.2857,32.8026,4.754,24,0.00113,5,0,0
5289,7,16,28,2500,185.3424,0.010909,0.000918,5,0.000375,0.000136,0.004505,28.0093,44.2593,5.3333,31,0.000803,6,0.000386,0.00024
3764,1,20,16,450,78.2736,0.001365,0.000245,4,0,0.000064,0.002132,72.8241,99.08,6.54,20,0.001546,7,0,0
1293,6,22,16,700,96.2154,0.002677,0.000549,5,0.000304,0.000316,0.003858,50.3222,59.6485,4,18,0.000713,8,0,0
7851,5,21,10,430,122.2194,0.002326,0.000555,6,0.000096,0.000843,0.004086,22.2723,50.5274,5.0914,20,0.000885,6,0,0.000096
8691,5,22,24,650,125.4558,0.001671,0.000307,0,0.000136,0.000273,0.00283,12.2439,45.8795,7.7711,8,0.000716,3,0,0
1389,2,16,10,100,39.3804,0.000317,0.000095,1,0,0.000348,0.001805,101.0714,95.6491,4.0526,19,0.001267,3,0,0
5933,1,22,2,300,46.6974,0.000257,0.000257,3,0,0.000206,0.002239,49.3023,105.931,3.8851,12,0.000437,4,0,0.000051
4110,2,23,20,100,45.8268,0.000212,0.000046,0,0.000083,0.000277,0.002354,54.9921,98.5098,3.7333,22,0.00084,6,0.000083,0.000111
8160,5,20,12,800,172.7046,0.006939,0.000725,10,0.000311,0.000394,0.003335,25.8,47.0062,7.6398,19,0.000891,4,0,0.000083
1988,7,18,24,500,172.3362,0.00474,0.000717,5,0.000235,0.000353,0.007971,18.0054,30.2604,3.3221,27,0.00092,6,0,0
758,2,23,12,100,45.3894,0.000485,0.000075,4,0.000108,0.000151,0.003188,73.1797,81.527,2.5608,23,0.000797,6,0,0
10063,8,NULL,NULL,NULL,364.8504,0.042576,0.000996,8,0.000176,0.000146,0.004687,19.9499,41.1417,5.6167,18,0.000674,7,0,0
2682,6,20,28,900,193.8072,0.013859,0.000552,5,0,0.000889,0.005978,27.6604,38.4105,3.6196,24,0.000901,9,0.00009,0.000518
4157,1,25,12,20,71.2314,0.000379,0.000057,2,0.000019,0.000246,0.002671,73.7714,83.1489,4.844,13,0.001174,5,0,0
4615,6,19,28,700,137.1354,0.002539,0.001035,10,0.00024,0.000537,0.00434,31.2566,46.1457,5.3863,26,0.000958,6,0,0.000364
10045,8,NULL,NULL,NULL,203.7726,0.008337,0.000573,5,0.000614,0.000757,0.005954,11.3597,31.1615,5.1082,23,0.000859,7,0,0
1247,1,18,42,600,41.037,0.000748,0.00012,7,0.000028,0.000046,0.00204,118.6727,116.0724,3.4434,21,0.000268,6,0,0
1488,3,25,10,400,75.2358,0.001032,0.000201,1,0,0.000629,0.002064,28.9383,91.4634,6.5,10,0.001787,5,0,0.000025
10094,8,NULL,NULL,NULL,375.8664,0.036436,0.000594,5,0.000204,0.00078,0.004346,11.691,34.8547,7.9615,15,0.000613,6,0,0.000631
4074,4,22,6,312,51.9126,0.000138,0.000063,3,0.000063,0.000063,0.002626,59.5407,92.1524,3.6524,18,0.000425,5,0,0
6982,4,27,4,50,111.921,0.003516,0.000373,4,0.00002,0.000471,0.003123,31.4937,61.6101,5.5975,11,0.001237,7,0,0.00002
6002,3,16,12,1256,192.3036,0.008345,0.000614,10,0,0.000128,0.003635,27.7447,39.0704,7.6197,16,0.000794,3,0,0
250,5,23,8,700,68.6388,0.000441,0.000088,2,0.000029,0.000265,0.002734,84.6087,75.0968,4.6559,25,0.000617,3,0,0
5493,3,22,6,800,110.7324,0.000976,0.000368,1,0.000089,0.000684,0.003245,41.8353,70.6719,6.2891,15,0.000482,7,0,0.000292
8785,3,18,8,150,101.073,0.001272,0.000444,1,0.000138,0.000307,0.002605,33.7988,75.4118,6.8882,11,0.00095,7,0,0
10064,8,NULL,NULL,NULL,256.5888,0.019592,0.00058,8,0.000416,0.000357,0.005812,17.0462,34.3734,5.0563,19,0.001308,7,0,0
7573,4,24,28,2100,211.7124,0.021566,0.000145,4,0.000029,0.000377,0.00238,63.6049,65.7561,7.4878,16,0.000639,4,0,0
3590,4,19,10,200,134.0598,0.006845,0.000335,4,0.000037,0.001004,0.002865,34.7895,67.6883,6.4286,13,0.000781,5,0,0
5403,6,21,8,700,156.4614,0.003755,0.000484,7,0.000165,0.000178,0.004964,24.2674,43.5795,5.1615,18,0.002189,7,0.000064,0.000127
7579,6,17,30,1200,131.8434,0.002664,0.000283,5,0,0.000202,0.00464,25.3357,42.9459,4.6841,30,0.000956,9,0,0
10081,8,NULL,NULL,NULL,339.1524,0.033058,0.001017,10,0.000477,0.000509,0.004609,21.6389,37.1862,6.7103,16,0.001049,3,0,0
8313,6,24,16,500,143.9214,0.012341,0.000555,5,0.000458,0.000608,0.003262,39.122,62.8757,4.6811,25,0.000696,7,0.000397,0.000423
8135,4,19,6,500,85.2966,0.003912,0.000244,4,0.000043,0.000258,0.004026,56.5,58.3203,3.0285,26,0.000774,7,0,0.000086
10036,8,NULL,NULL,NULL,325.1154,0.02979,0.001338,10,0.000059,0.000357,0.005381,15.4571,40.3646,5.7652,22,0.000907,7,0,0
5563,6,25,10,400,119.6682,0.002509,0.000623,7,0.000779,0.000935,0.004612,22.3864,48.5541,4.2838,26,0.000748,6,0,0.000203
8908,5,21,6,750,121.6212,0.010101,0.000433,5,0,0.001167,0.0026,52.0519,78.0513,4.9231,19,0.0005,3,0,0
843,3,22,20,300,63.7248,0.002391,0.00028,1,0.000118,0.000443,0.001815,47.6721,133.3984,6.0407,16,0.001151,6,0,0.00003
5192,5,22,28,1500,189.48,0.023495,0.000503,10,0.00028,0.00021,0.002391,36.6118,78.4094,5.1813,19,0.001049,5,0,0
6441,3,20,8,400,155.2386,0.005188,0.000551,7,0.000027,0.000067,0.004099,21.3289,47.5148,6.2492,19,0.001008,6,0,0.000013
8655,2,23,16,1200,61.908,0.000446,0.00025,2,0,0.000196,0.001194,44.4242,93.9104,10.7463,11,0.001087,5,0,0
9020,2,25,8,256,69.7878,0.002337,0.00047,0,0.000183,0.000527,0.002498,49.9724,82.0917,4.5183,17,0.00047,6,0,0
10045,8,NULL,NULL,NULL,203.7726,0.008337,0.000573,5,0.000614,0.000757,0.005954,11.3597,31.1615,5.1082,23,0.000859,7,0,0
645,2,21,16,500,101.6526,0.001983,0.000238,2,0.000123,0.0003,0.002388,23.1259,72.2214,7.3247,22,0.000978,8,0,0
4511,2,19,28,450,50.9904,0.000148,0.000061,6,0,0.000244,0.002498,57.9441,87.0941,3.9652,22,0.000566,8,0,0.000044
5956,6,23,30,1400,195.1164,0.006301,0.000896,6,0.000629,0.000912,0.00409,27.4308,45.0178,8.0296,29,0.001654,9,0.000266,0.000645
10045,8,NULL,NULL,NULL,203.7726,0.008337,0.000573,5,0.000614,0.000757,0.005954,11.3597,31.1615,5.1082,23,0.000859,7,0,0
8857,6,17,24,1300,207.9174,0.018446,0.000378,4,0,0.00029,0.005623,38.9843,36.8072,3.5314,30,0.000933,6,0,0
6775,3,16,10,730,125.4156,0.002471,0.000173,8,0,0.000438,0.004075,31.6233,50.0134,5.0828,28,0.001413,9,0.000073,0.000046
7847,3,25,10,100,124.8396,0.00778,0.000493,8,0.000034,0.000321,0.003179,33.5507,66.1661,5,21,0.000941,9,0,0.000448
6262,2,24,28,500,66.8496,0.001755,0.000374,6,0,0.000049,0.003185,37.3128,83.3878,3.301,11,0.000666,8,0.000065,0.000065
4648,5,21,8,600,99.0798,0.001324,0.000145,5,0.000063,0.000227,0.004633,43.0824,51.8904,3.7965,27,0.000689,8,0.000227,0.000617
508,6,25,4,800,87.2346,0.004685,0.000426,1,0.000027,0.00016,0.003088,53.7391,79.5862,3.6983,14,0.000878,4,0,0.00008
995,3,22,12,25,90.6156,0.001466,0.000111,5,0,0.000192,0.00302,40.6683,58.0294,5.1985,30,0.000563,6,0,0
572,5,28,20,600,91.3278,0.002085,0.000469,10,0.000017,0.000122,0.003023,50.9364,78.9885,4.9885,20,0.001772,6,0,0
4607,7,18,42,2000,210.2112,0.008201,0.00122,6,0.00024,0.00086,0.005581,18.3597,34.0358,5.4122,24,0.002821,6,0,0.00004
6658,6,19,16,700,215.9634,0.012994,0.001061,10,0.000484,0.000112,0.004412,15.3898,34.6835,6.2405,21,0.000689,7,0,0.000037
10062,8,NULL,NULL,NULL,355.3518,0.037526,0.0006,7,0.001242,0.000514,0.004541,9.2871,41.9497,6.5063,22,0.001228,8,0,0.000614
10090,8,NULL,NULL,NULL,314.67,0.028043,0.001157,10,0.000246,0.001083,0.004259,14.3023,36.1156,7.1965,16,0.000788,4,0,0
8906,1,24,24,40,37.263,0.001095,0.000237,2,0,0.00034,0.002263,52.9474,118.8497,2.7124,16,0.000651,5,0,0.00003
8845,3,18,18,250,82.0158,0.001644,0.000362,1,0.000066,0.00069,0.002433,43.8095,81.1081,5.8378,13,0.001365,7,0,0.000016
1277,6,21,20,1000,156.1536,0.007792,0.000602,7,0.000212,0.000661,0.004002,41.9108,50.0847,5.6377,33,0.001068,9,0.000212,0.000187
4943,1,21,8,200,69.7926,0.001471,0.000481,6,0.000102,0.000291,0.002811,43.2292,63.5855,4.342,19,0.001063,6,0,0
10041,8,NULL,NULL,NULL,315.6936,0.028311,0.00116,10,0.001242,0.000628,0.005076,17.7035,32.6344,6.2231,24,0.000791,6,0,0.00015
2698,5,16,10,800,116.5392,0.00155,0.000109,5,0.000219,0.000219,0.003858,27.8863,57.6548,5.3144,21,0.000784,6,0,0
7760,1,17,4,24,48.879,0.0004,0.000256,8,0.000048,0.00008,0.002386,55.973,105.0201,3.8255,15,0.000705,6,0.000096,0.000032
10060,8,NULL,NULL,NULL,230.6694,0.010383,0.001242,10,0.000375,0.003328,0.006375,13.5028,31.4044,5.0533,32,0.001512,6,0.000035,0.000047
5289,7,16,28,2500,185.3424,0.010909,0.000918,5,0.000375,0.000136,0.004505,28.0093,44.2593,5.3333,31,0.000803,6,0.000386,0.00024
8578,3,23,6,730,180.8406,0.003336,0.000168,4,0.000053,0.000716,0.004346,27.2427,42.3051,6.9855,25,0.0014,10,0.000021,0.000032
7946,4,21,8,200,96.9408,0.002165,0.000423,4,0.000169,0.000157,0.003121,50.2412,73.1163,5.7132,21,0.00271,9,0.000157,0.000895
8743,3,28,4,200,71.0988,0.001604,0.000514,5,0.000021,0.000619,0.002285,37.1797,83.2294,5.2202,15,0.000734,6,0,0.000168
4889,1,30,2,60,100.0932,0.002156,0.000191,6,0.000021,0.000319,0.00325,53.377,66.7582,5.2092,31,0.000743,7,0.000074,0.00035
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
1679,1,16,8,30,54.4656,0.001223,0.000129,5,0,0.000306,0.002612,64.7783,87.8018,3.6306,22,0.000835,7,0,0.000024
699,1,21,10,150,86.2812,0.001028,0.000177,4,0.000024,0.000189,0.00293,60.1296,76.3871,5.1573,23,0.001134,6,0,0
7444,4,25,10,600,119.9988,0.002293,0.000275,5,0.000073,0.000073,0.002733,35.2703,81.0201,7.4832,18,0.001064,5,0,0
7870,5,20,8,300,123.3264,0.005696,0.000622,6,0,0.000138,0.003386,25.1462,66.2974,5.2974,25,0.000543,6,0.000059,0.000069
9132,3,20,10,700,77.694,0.002174,0.000473,1,0,0.000216,0.003074,69.4973,72.1026,4.3063,22,0.00078,9,0.000373,0.00107
1463,7,17,56,1600,202.0026,0.01307,0.000816,4,0.000149,0.000378,0.006615,20.0964,33.9368,3.7699,25,0.001154,7,0,0
3099,3,24,2,300,75.783,0.000978,0.000127,6,0.000207,0.000012,0.002808,51.358,68.5738,4.8074,22,0.000541,6,0.000127,0.000472
636,5,16,8,800,118.9332,0.002724,0.000264,0,0.000337,0.000938,0.003197,36.7314,70.4501,6.3989,26,0.001539,10,0.00021,0.000228
1810,3,38,16,730,97.992,0.001967,0.000237,5,0.00034,0.000253,0.002591,38.8012,91.2927,6.5976,34,0.001177,9,0.000079,0.000032
5272,5,20,16,1940,166.4838,0.006283,0.000378,3,0.000248,0.00039,0.003614,46.2033,49.2549,6.6209,23,0.001783,5,0,0.000059
7309,6,17,10,700,290.1222,0.016597,0.000686,5,0.000104,0.001798,0.006939,17.9348,27.5645,5.5257,29,0.001381,10,0.000174,0.000443
7098,3,19,6,150,103.0386,0.004975,0.000553,10,0.000075,0.000151,0.003782,47.7867,55.3488,3.8439,18,0.000704,5,0,0
8027,1,21,20,125,60.594,0.000194,0.000194,1,0.000083,0.000415,0.001551,68.8727,134.2857,7.2321,14,0.000637,4,0,0
10028,8,NULL,NULL,NULL,319.7148,0.03713,0.00082,5,0.000403,0.000619,0.005208,35.4127,44.0552,4.4282,26,0.000892,6,0.000245,0.000144
4263,1,23,4,20,53.4696,0.000396,0.00006,3,0.000048,0.000432,0.001644,86.3529,132.2628,6.1241,19,0.00102,6,0,0
6481,3,25,6,250,105.7092,0.001439,0.000311,5,0.000096,0.000845,0.002959,42.8141,64.9524,6.1729,32,0.001023,9,0.000133,0.000319
6603,5,27,12,900,73.3974,0.002448,0.000679,7,0.000018,0.000205,0.003842,54.7133,59.1442,3.0953,28,0.000581,10,0.000205,0.000286
10081,8,NULL,NULL,NULL,339.1524,0.033058,0.001017,10,0.000477,0.000509,0.004609,21.6389,37.1862,6.7103,16,0.001049,3,0,0
8824,4,24,20,1150,184.2192,0.00868,0.000817,5,0.000027,0.00046,0.004069,28.6689,47.3727,6.253,31,0.000782,8,0.000226,0.000247
4276,1,29,28,900,58.2984,0.001898,0.000333,2,0,0.000014,0.002882,65.9903,93.0192,3.2644,23,0.000831,5,0.000069,0.000166
5101,4,18,12,900,101.6064,0.001488,0.000161,5,0.000057,0.000521,0.003468,40.8986,63.9126,4.8989,26,0.000436,7,0,0
6954,3,21,20,70,153.105,0.002901,0.000375,3,0.000063,0.000438,0.005464,26.4954,39.0389,4.6545,27,0.00115,8,0.000188,0.000588
10059,8,NULL,NULL,NULL,219.3894,0.005926,0.000741,6,0.00044,0.000709,0.005185,17.0456,30.5342,6.6749,35,0.002072,9,0.000225,0.000064
3014,5,24,6,300,101.7954,0.003142,0.000538,3,0.00005,0.000706,0.003125,46.3784,63.4409,5.0645,18,0.000622,6,0,0.000084
975,3,19,14,900,91.0182,0.002964,0.000482,5,0.000017,0.000158,0.002848,48.4678,71.1487,5.2187,16,0.000648,6,0,0.000598
7889,7,17,6,1100,159.2238,0.00357,0.000872,4,0.000241,0.0007,0.004833,17.9333,36.4181,5.323,21,0.00124,7,0,0.000046
10083,8,NULL,NULL,NULL,288.7608,0.024022,0.000628,6,0.00035,0.001051,0.00558,19.0108,30.0866,5.3831,30,0.000761,5,0,0.000652
1030,2,25,12,400,105.8694,0.006526,0.000441,5,0,0.000046,0.003391,31.8621,69.8904,4.0068,12,0.000766,6,0,0.000163
6970,3,22,24,700,99.9234,0.001469,0.000071,2,0.000009,0.00015,0.002629,53.2162,85.67,6.936,24,0.000965,8,0.000407,0.000921
10076,8,NULL,NULL,NULL,225.0678,0.014339,0.001627,7,0.000291,0.000911,0.005281,16.3502,33.2874,5.4713,26,0.000898,8,0,0.000959
5916,4,26,10,250,140.8314,0.015537,0.000265,6,0.000114,0.000114,0.002589,46.8235,82.1463,4.3951,17,0.000897,6,0,0
2693,6,30,28,1500,123.3774,0.003449,0.000394,4,0.00031,0.000716,0.004021,34.2262,55.3353,4.8813,22,0.001158,10,0.000072,0.000286
8048,7,22,28,2700,179.7546,0.005395,0.000583,8,0.000885,0.000439,0.005214,24.1628,40.1626,5.3062,53,0.000621,8,0,0
72,7,17,42,10000,212.6022,0.00904,0.000676,6,0.001164,0.001253,0.004952,24.6117,41.7671,6.6104,45,0.002277,9,0.000129,0.000249
6125,4,28,24,500,115.4178,0.008511,0.000538,8,0,0.000016,0.002942,23.4378,64.2796,4.4355,16,0.000538,8,0.000016,0.000016
7381,4,25,16,500,175.0602,0.003388,0.000517,5,0.000068,0.001796,0.003361,14.2114,47.0607,9.2713,23,0.00147,6,0,0
10026,8,NULL,NULL,NULL,340.1982,0.028214,0.001242,8,0.000519,0.001163,0.006898,15.2852,26.6907,5.1293,26,0.001536,8,0,0.000113
6393,7,22,56,3000,169.6974,0.004626,0.000517,6,0.00012,0.000397,0.006112,25.5613,35.2326,4.3308,30,0.001357,7,0.000323,0.000443
3161,4,35,16,800,107.0412,0.001553,0.00038,4,0,0.000069,0.00329,49.993,73.2867,5.7867,22,0.001473,7,0,0.000012
9236,4,27,12,1200,65.6622,0.001355,0.000226,2,0,0.000203,0.003161,58.3597,73.8571,3.5286,17,0.000542,6,0,0.000113
1886,3,23,50,700,53.2722,0.000987,0.000128,5,0.000026,0.000077,0.003191,66.4355,83.6145,2.8032,23,0.000628,8,0,0
843,3,22,20,300,63.7248,0.002391,0.00028,1,0.000118,0.000443,0.001815,47.6721,133.3984,6.0407,16,0.001151,6,0,0.00003
10072,8,NULL,NULL,NULL,243.7134,0.017195,0.000711,6,0.000666,0.000426,0.005594,21.8795,30.5722,5.1136,25,0.000576,8,0,0
4187,6,26,24,1300,215.742,0.008809,0.000316,5,0.000084,0.000177,0.006728,27.2365,31.5359,4.4392,28,0.001533,9,0.000279,0.000474
5698,4,20,28,100,99.6072,0.003801,0.000307,3,0.000034,0.000153,0.003289,35.125,65.3886,4.5285,17,0.001074,6,0,0.000102
6798,4,20,20,854,115.9842,0.002075,0.000197,3,0.000125,0.000241,0.002862,33.8433,63.7625,7.0938,26,0.000411,8,0,0
2958,3,16,6,200,91.3188,0.000897,0.00013,5,0.000026,0.000663,0.002664,34.549,74.6732,6.3512,27,0.001287,7,0.000195,0.000273
7389,4,23,20,900,88.1538,0.001947,0.000241,0,0.000034,0.000827,0.002689,65.9871,74.1795,5.6731,20,0.001844,4,0,0
568,5,20,10,600,114.8658,0.002847,0.000364,7,0.000005,0.000187,0.004713,37.4084,50.9724,4.1191,33,0.000894,9,0,0.000005
1030,2,25,12,400,105.8694,0.006526,0.000441,5,0,0.000046,0.003391,31.8621,69.8904,4.0068,12,0.000766,6,0,0.000163
6741,6,19,10,500,187.1862,0.007175,0.000507,6,0.000018,0.00032,0.004819,26.4177,38.3026,6.059,25,0.001174,9,0.000196,0.000462
424,4,32,2,300,38.2104,0.000916,0.000153,5,0.000038,0.000064,0.001679,73.5573,123.4848,3.3182,14,0.000598,6,0.000013,0
158,6,18,10,160,150.5004,0.005667,0.000632,6,0.000376,0.00041,0.004626,30.2222,45.5941,4.9077,14,0.001007,6,0,0
5805,5,20,10,730,169.9674,0.009347,0.000422,6,0.000176,0.001584,0.003773,33.9215,46.6418,6.0746,41,0.000641,9,0.000176,0.00019
5535,3,21,36,700,118.1028,0.002761,0.000492,4,0,0.000929,0.003062,40.1256,68.7679,6.558,20,0.001135,7,0,0
8639,6,20,24,610,248.3346,0.016661,0.00052,5,0.000095,0.000035,0.004813,25.8227,41.0713,6.398,29,0.001596,7,0,0
61,1,21,8,240,46.9962,0.00082,0.000169,6,0,0.000045,0.001988,94.0227,90.5311,4.1017,15,0.000573,5,0,0
2188,7,19,56,500,129.9048,0.007969,0.000652,6,0.000223,0.000223,0.003945,38.7879,51.7823,4.3528,25,0.000835,9,0.000286,0.000231
2279,5,27,16,300,165.6168,0.004301,0.000526,4,0.000901,0.000826,0.004348,21.4459,45.7883,6.4752,22,0.001061,10,0.000169,0.001071
1106,5,24,4,200,122.8368,0.00393,0.000457,4,0.000223,0.000308,0.004259,40.19,54.2943,4.6484,35,0.00136,9,0.000266,0.000839
1298,1,17,70,400,82.0902,0.000107,0.000064,1,0.000011,0.000107,0.00193,50.0444,71.9779,8.1215,17,0.000352,6,0,0
1312,2,24,6,300,71.9574,0.00005,0.000074,4,0.000149,0.000532,0.003081,46.8871,72.7068,4.4498,22,0.000532,6,0,0.000025
1173,1,26,8,50,31.33314,0.000149,0.000066,4,0,0.000349,0.002531,111.1842,100.6295,2.3246,25,0.000166,7,0,0.000108
2978,2,19,4,24,70.1142,0.000573,0.000064,2,0,0,0.002463,63.0957,73.5517,5.2328,16,0.000807,5,0,0.000085
2759,3,22,16,800,85.2612,0.001956,0.000334,2,0,0.000177,0.00287,61.9931,77.9315,5.4692,33,0.000963,10,0,0
5244,3,17,28,400,71.8272,0.000288,0.000048,2,0,0.001249,0.002706,64.5238,83.5976,4.8521,25,0.001185,6,0,0
8532,3,17,28,850,125.8236,0.006348,0.000661,2,0,0.000149,0.003373,41.8719,59.1373,5.2941,16,0.001124,8,0,0.000198
3360,2,41,8,250,54.2406,0.002683,0.000381,2,0,0.000041,0.002615,68.0628,99.8333,2.9323,13,0.000449,4,0,0
371,6,25,10,400,262.611,0.015699,0.000409,7,0.000167,0.000428,0.004501,25.9917,33.8017,7.4215,22,0.002418,6,0.00013,0
2188,7,19,56,500,129.9048,0.007969,0.000652,6,0.000223,0.000223,0.003945,38.7879,51.7823,4.3528,25,0.000835,9,0.000286,0.000231
10006,8,NULL,NULL,NULL,294.0996,0.02964,0.001076,6,0.000302,0.002374,0.006294,16.6393,36.8192,4.185,26,0.000987,6,0,0
6237,1,20,12,730,172.953,0.013986,0.000667,5,0.000083,0.000083,0.004042,35.2552,51.1065,4.5945,17,0.001375,6,0,0.000625
4725,2,22,14,1260,49.1904,0.001101,0.000418,5,0,0.000041,0.003049,51.7047,79.2375,2.786,22,0.000408,6,0,0.000071
10074,8,NULL,NULL,NULL,313.5762,0.03055,0.00056,5,0,0.000206,0.00439,19.5405,35.4094,6.4228,12,0.001296,3,0,0.000059
3723,2,21,10,730,66.3108,0.00258,0.000327,1,0,0.000963,0.002617,57.5385,79.5833,3.9097,15,0.000745,5,0,0
3070,4,18,12,400,85.224,0.001238,0.000552,4,0,0.000027,0.002947,31.5229,58.5388,5.0868,13,0.000431,6,0,0.000283
10061,8,NULL,NULL,NULL,284.2296,0.016069,0.000711,9,0.000355,0.000548,0.00668,9.4756,29.6851,5.3326,25,0.002459,7,0,0
5883,1,33,12,30,46.542,0.001089,0.000239,3,0.00001,0.000115,0.00232,58.2149,111.0288,3.4691,20,0.000411,6,0,0
4367,6,19,6,600,209.0562,0.017252,0.000319,3,0.000035,0.000035,0.003224,24.1333,56.1758,6.8681,16,0.000709,3,0,0
398,7,24,16,1250,216.6852,0.011957,0.000396,6,0.000528,0.000839,0.005691,21.6119,32.6225,5.0083,33,0.000688,8,0.000038,0
